Id,Contrato Venda,Item Contrato,Pedido SalesForce,Tipo,Data de criação,Data Início Entrega,Data Fim Entrega,Quantidade,Valor,Moeda,Incoterms,Id Mot. Rec.,Id Centro,Id Local Exp.,Id UF Origem,Id Origem,Id Cliente,Id UF Destino,Id Destino,Id Itinerário,Id Grupo Merc.,Id Produto
2991,40013319,10,00000868,Contrato Vend Origeo,23/08/2023,,,"187,0","2325915,35",BRL,CIF,A2,2166,JS36,BA,"10,0",2300736,MA,6,AA4021,01000,156840
2992,40013319,20,00000868,Contrato Vend Origeo,23/08/2023,,,"88,0","1474092,4",BRL,CIF,A2,2166,JS36,BA,"10,0",2300736,MA,6,AA4021,01000,156863
2993,40013320,10,00000871,Contrato Vend Origeo,23/08/2023,,,"600,0","17090,3",USD,CIF,32,2167,2167,TO,"8,0",2128317,PA,200,AA4188,B1260,156007
2994,40013320,30,00000871,Contrato Vend Origeo,23/08/2023,,,"600,0","17233,92",USD,CIF,,2167,2167,TO,"8,0",2128317,PA,200,AA4188,B1260,156018
2995,40013320,20,00000871,Contrato Vend Origeo,23/08/2023,,,"1960,0","21487,87",USD,CIF,,2167,2167,TO,"8,0",2128317,PA,200,AA4188,B1260,156170
2996,40013321,10,00000876,Contrato Vend Origeo,23/08/2023,,,"140,0","3987,74",USD,CIF,A2,2167,2167,TO,"8,0",2344508,PA,232,AB5866,B1260,156007
2997,40013321,20,00000876,Contrato Vend Origeo,23/08/2023,,,"180,0","1973,38",USD,CIF,A2,2167,2167,TO,"8,0",2344508,PA,232,AB5866,B1260,156170
2998,40013322,60,00000853,Contrato Vend Origeo,23/08/2023,,,"3000,0","12750,0",USD,CIF,,2171,2171,MT,"9,0",2297057,MT,13,,B1260,155987
2999,40013322,10,00000853,Contrato Vend Origeo,23/08/2023,,,"960,0","12000,0",USD,CIF,,2171,2171,MT,"9,0",2297057,MT,13,,B1260,155992
3000,40013322,20,00000853,Contrato Vend Origeo,23/08/2023,,,"940,0","11750,0",USD,CIF,,2171,2171,MT,"9,0",2297057,MT,13,,B1260,155992
3001,40013322,30,00000853,Contrato Vend Origeo,23/08/2023,,,"500,0","16000,0",USD,CIF,,2171,2171,MT,"9,0",2297057,MT,13,,B1260,156007
3002,40013322,40,00000853,Contrato Vend Origeo,23/08/2023,,,"500,0","16000,0",USD,CIF,,2171,2171,MT,"9,0",2297057,MT,13,,B1260,156007
3003,40013322,50,00000853,Contrato Vend Origeo,23/08/2023,,,"600,0","10500,0",USD,CIF,,2171,2171,MT,"9,0",2297057,MT,13,,B1260,156055
3004,40013324,10,00000824,Contrato Vend Origeo,24/08/2023,,,"11,0","106161,55",BRL,CIF,,2165,JS36,BA,"10,0",2130427,BA,53,AB3667,01000,155520
3005,40013325,60,00000832,Contrato Vend Origeo,24/08/2023,,,"3500,0","122500,0",BRL,CIF,,2165,2165,MA,"5,0",1998448,BA,56,AA3988,B1260,155997
3006,40013325,80,00000832,Contrato Vend Origeo,24/08/2023,,,"1200,0","28800,0",BRL,CIF,,2165,2165,MA,"5,0",1998448,BA,56,AA3988,B1260,156004
3007,40013325,70,00000832,Contrato Vend Origeo,24/08/2023,,,"4800,0","756000,0",BRL,CIF,,2165,2165,MA,"5,0",1998448,BA,56,AA3988,B1260,156007
3008,40013325,90,00000832,Contrato Vend Origeo,24/08/2023,,,"3660,0","187611,6",BRL,CIF,,2165,2165,MA,"5,0",1998448,BA,56,AA3988,B1260,156025
3009,40013325,20,00000832,Contrato Vend Origeo,24/08/2023,,,"5000,0","110000,0",BRL,CIF,,2165,2165,MA,"5,0",1998448,BA,56,AA3988,B1260,156135
3010,40013325,30,00000832,Contrato Vend Origeo,24/08/2023,,,"5000,0","110000,0",BRL,CIF,,2165,2165,MA,"5,0",1998448,BA,56,AA3988,B1260,156135
3011,40013325,40,00000832,Contrato Vend Origeo,24/08/2023,,,"9700,0","504400,0",BRL,CIF,,2165,2165,MA,"5,0",1998448,BA,56,AA3988,B1260,156170
3012,40013325,50,00000832,Contrato Vend Origeo,24/08/2023,,,"10,0","7277,25",BRL,CIF,,2165,2165,MA,"5,0",1998448,BA,56,AA3988,B1260,156725
3013,40013325,10,00000832,Contrato Vend Origeo,24/08/2023,,,"2660,0","90440,0",BRL,CIF,A2,2165,JD04,GO,"26,0",1998448,BA,56,AA3988,B1260,156134
3014,40013326,10,00000815,Contrato Vend Origeo,24/08/2023,,,"26100,0","96570,0",USD,CIF,,2171,2171,MT,"9,0",1925045,MT,233,,B1260,155987
3015,40013326,20,00000815,Contrato Vend Origeo,24/08/2023,,,"4000,0","26000,0",USD,CIF,,2171,2171,MT,"9,0",1925045,MT,233,,B1260,155997
3016,40013326,30,00000815,Contrato Vend Origeo,24/08/2023,,,"200,0","5396,0",USD,CIF,,2171,2171,MT,"9,0",1925045,MT,233,,B1260,156007
3017,40013327,30,00000834,Contrato Vend Origeo,24/08/2023,,,"220,0","20240,0",USD,CIF,,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,155984
3018,40013327,100,00000834,Contrato Vend Origeo,24/08/2023,,,"1800,0","8262,0",USD,CIF,,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,155989
3019,40013327,40,00000834,Contrato Vend Origeo,24/08/2023,,,"1800,0","21600,0",USD,CIF,,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,155992
3020,40013327,80,00000834,Contrato Vend Origeo,24/08/2023,,,"500,0","8250,0",USD,CIF,,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,156001
3021,40013327,10,00000834,Contrato Vend Origeo,24/08/2023,,,"100,0","3262,0",USD,CIF,,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,156024
3022,40013327,50,00000834,Contrato Vend Origeo,24/08/2023,,,"500,0","10000,0",USD,CIF,,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,156071
3023,40013327,70,00000834,Contrato Vend Origeo,24/08/2023,,,"400,0","1600,0",USD,CIF,,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,156135
3024,40013327,90,00000834,Contrato Vend Origeo,24/08/2023,,,"10,0","1506,45",USD,CIF,,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,156709
3025,40013327,60,00000834,Contrato Vend Origeo,24/08/2023,,,"10,0","1506,45",USD,CIF,32,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,156725
3026,40013327,20,00000834,Contrato Vend Origeo,24/08/2023,,,"1800,0","8262,0",USD,CIF,00,2171,2171,MT,"9,0",2021637,MT,182,AB4863,B1260,156767
3027,40013328,20,00000844,Contrato Vend Origeo,24/08/2023,,,"205,0","275521,43",BRL,CIF,A2,2165,JF39,BA,"3,0",1091783,BA,11,AA3725,B1450,153653
3028,40013328,30,00000844,Contrato Vend Origeo,24/08/2023,,,"200,0","537602,8",BRL,CIF,A2,2165,JF39,BA,"3,0",1091783,BA,11,AA3725,B1450,153654
3029,40013328,10,00000844,Contrato Vend Origeo,24/08/2023,,,"300,0","648003,37",BRL,CIF,A2,2165,JF39,BA,"3,0",1091783,BA,11,AA3725,B1450,155104
3030,40013329,10,00000909,Contrato Vend Origeo,25/08/2023,,,"480,0","33897,6",BRL,CIF,,2171,2171,MT,"9,0",1197279,MT,84,AB5196,B1260,156031
3031,40013329,20,00000909,Contrato Vend Origeo,25/08/2023,,,"20,0","662,6",BRL,CIF,,2171,2171,MT,"9,0",1197279,MT,84,AB5196,B1260,156036
3032,40013332,10,00000920,Contrato Vend Origeo,28/08/2023,,,"11400,0","42681,6",USD,CIF,,2171,2171,MT,"9,0",2140545,RO,228,,B1260,155987
3033,40013332,50,00000920,Contrato Vend Origeo,28/08/2023,,,"4000,0","37318,4",USD,CIF,,2171,2171,MT,"9,0",2140545,RO,228,,B1260,155994
3034,40013332,20,00000920,Contrato Vend Origeo,28/08/2023,,,"600,0","18278,4",USD,CIF,,2171,2171,MT,"9,0",2140545,RO,228,,B1260,156007
3035,40013332,30,00000920,Contrato Vend Origeo,28/08/2023,,,"2600,0","12558,0",USD,CIF,,2171,2171,MT,"9,0",2140545,RO,228,,B1260,156036
3036,40013332,40,00000920,Contrato Vend Origeo,28/08/2023,,,"800,0","22233,6",USD,CIF,Z6,2171,2171,MT,"9,0",2140545,RO,228,,B1260,156071
3037,40013333,10,00000932,Contrato Vend Origeo,29/08/2023,,,"160,0","2160,0",USD,CIF,,2171,2171,MT,"9,0",1188053,MT,31,,B1260,156170
3038,40013334,10,00000966,Contrato Vend Origeo,29/08/2023,,,"3600,0","16588,8",USD,CIF,62,2167,2167,TO,"8,0",1824505,PA,234,,B1260,155987
3039,40013335,10,00000962,Contrato Vend Origeo,29/08/2023,,,"1180,0","115640,0",USD,CIF,,2171,2171,MT,"9,0",1553928,MT,174,AA7700,B1260,155984
3040,40013335,30,00000962,Contrato Vend Origeo,29/08/2023,,,"3080,0","16170,0",USD,CIF,,2171,2171,MT,"9,0",1553928,MT,174,AA7700,B1260,155989
3041,40013335,20,00000962,Contrato Vend Origeo,29/08/2023,,,"3080,0","16170,0",USD,CIF,32,2171,2171,MT,"9,0",1553928,MT,174,AA7700,B1260,156767
3042,40013336,10,00000937,Contrato Vend Origeo,30/08/2023,,,"3600,0","60514,56",BRL,CIF,,2171,2171,MT,"9,0",1439257,MS,235,,B1260,155987
3043,40013336,40,00000937,Contrato Vend Origeo,30/08/2023,,,"1680,0","28788,48",BRL,CIF,,2171,2171,MT,"9,0",1439257,MS,235,,B1260,155989
3044,40013336,20,00000937,Contrato Vend Origeo,30/08/2023,,,"1020,0","138373,2",BRL,CIF,,2171,2171,MT,"9,0",1439257,MS,235,,B1260,156007
3045,40013336,30,00000937,Contrato Vend Origeo,30/08/2023,,,"1680,0","28788,48",BRL,CIF,32,2171,2171,MT,"9,0",1439257,MS,235,,B1260,156767
3046,40013337,10,00000928,Contrato Vend Origeo,30/08/2023,,,"11550,0","202240,5",BRL,CIF,,2171,2171,MT,"9,0",1566271,MT,123,,B1260,155987
3047,40013337,40,00000928,Contrato Vend Origeo,30/08/2023,,,"5180,0","93240,0",BRL,CIF,,2171,2171,MT,"9,0",1566271,MT,123,,B1260,155989
3048,40013337,20,00000928,Contrato Vend Origeo,30/08/2023,,,"2660,0","379050,0",BRL,CIF,,2171,2171,MT,"9,0",1566271,MT,123,,B1260,156007
3049,40013337,30,00000928,Contrato Vend Origeo,30/08/2023,,,"5180,0","93240,0",BRL,CIF,32,2171,2171,MT,"9,0",1566271,MT,123,,B1260,156767
3050,40013338,10,00000938,Contrato Vend Origeo,30/08/2023,,,"2325,0","39082,32",BRL,CIF,,2171,2171,MT,"9,0",1566269,MS,236,,B1260,155987
3051,40013338,40,00000938,Contrato Vend Origeo,30/08/2023,,,"660,0","11309,76",BRL,CIF,,2171,2171,MT,"9,0",1566269,MS,236,,B1260,155989
3052,40013338,20,00000938,Contrato Vend Origeo,30/08/2023,,,"660,0","89535,6",BRL,CIF,,2171,2171,MT,"9,0",1566269,MS,236,,B1260,156007
3053,40013338,30,00000938,Contrato Vend Origeo,30/08/2023,,,"660,0","11309,76",BRL,CIF,32,2171,2171,MT,"9,0",1566269,MS,236,,B1260,156767
3054,40013339,10,00000930,Contrato Vend Origeo,30/08/2023,,,"4005,0","70127,55",BRL,CIF,,2167,2167,TO,"8,0",1919089,TO,163,AA4177,B1260,155987
3055,40013339,20,00000930,Contrato Vend Origeo,30/08/2023,,,"540,0","76950,0",BRL,CIF,32,2167,2167,TO,"8,0",1919089,TO,163,AA4177,B1260,156007
3056,40013339,30,00000930,Contrato Vend Origeo,30/08/2023,,,"540,0","76950,0",BRL,CIF,,2167,2167,TO,"8,0",1919089,TO,163,AA4177,B1260,156018
3057,40013340,10,00000969,Contrato Vend Origeo,30/08/2023,,,"165,0","701,25",USD,CIF,,2171,2171,MT,"9,0",2302606,MT,172,AB4867,B1260,155987
3058,40013340,20,00000969,Contrato Vend Origeo,30/08/2023,,,"420,0","13440,0",USD,CIF,,2171,2171,MT,"9,0",2302606,MT,172,AB4867,B1260,156007
3059,40013341,10,00000971,Contrato Vend Origeo,30/08/2023,,,"13500,0","64800,0",USD,CIF,,2171,2171,MT,"9,0",1573385,MT,221,,B1260,155987
3060,40013341,20,00000971,Contrato Vend Origeo,30/08/2023,,,"2700,0","91800,0",USD,CIF,,2171,2171,MT,"9,0",1573385,MT,221,,B1260,156007
3061,40013341,30,00000971,Contrato Vend Origeo,30/08/2023,,,"5400,0","84780,0",USD,CIF,,2171,2171,MT,"9,0",1573385,MT,221,,B1260,156070
3062,40013342,50,00000863,Contrato Vend Origeo,31/08/2023,,,"4380,0","18527,4",USD,CIF,,2165,2165,MA,"5,0",1964572,BA,12,AA3997,B1260,155987
3063,40013342,30,00000863,Contrato Vend Origeo,31/08/2023,,,"360,0","3960,0",USD,CIF,,2165,2165,MA,"5,0",1964572,BA,12,AA3997,B1260,155988
3064,40013342,20,00000863,Contrato Vend Origeo,31/08/2023,,,"200,0","3000,0",USD,CIF,,2165,2165,MA,"5,0",1964572,BA,12,AA3997,B1260,156055
3065,40013342,10,00000863,Contrato Vend Origeo,31/08/2023,,,"5200,0","62400,0",USD,CIF,,2165,2165,MA,"5,0",1964572,BA,12,AA3997,B1260,156170
3066,40013342,40,00000863,Contrato Vend Origeo,31/08/2023,,,"20,0","3451,32",USD,CIF,,2165,2165,MA,"5,0",1964572,BA,12,AA3997,B1260,156725
3067,40013343,20,00000993,Contrato Vend Origeo,01/09/2023,,,"2,0","21943,2",BRL,CIF,,2165,JS16,MG,"20,0",2347939,BA,11,AB4893,01000,156296
3068,40013343,10,00000993,Contrato Vend Origeo,01/09/2023,,,"7,0","71785,0",BRL,CIF,,2165,JS17,BA,"12,0",2347939,BA,11,AB1969,01000,156295
3069,40013348,30,00001008,Contrato Vend Origeo,05/09/2023,,,"400,0","35992,0",USD,CIF,,2166,2166,MA,"6,0",1166660,MA,58,AA4103,B1260,155984
3070,40013348,40,00001008,Contrato Vend Origeo,05/09/2023,,,"3675,0","15177,75",USD,CIF,,2166,2166,MA,"6,0",1166660,MA,58,AA4103,B1260,155987
3071,40013348,10,00001008,Contrato Vend Origeo,05/09/2023,,,"2460,0","29077,2",USD,CIF,,2166,2166,MA,"6,0",1166660,MA,58,AA4103,B1260,155992
3072,40013348,20,00001008,Contrato Vend Origeo,05/09/2023,,,"1220,0","36502,4",USD,CIF,,2166,2166,MA,"6,0",1166660,MA,58,AA4103,B1260,156007
3073,40013348,50,00001008,Contrato Vend Origeo,05/09/2023,,,"440,0","4180,0",USD,CIF,,2166,2166,MA,"6,0",1166660,MA,58,AA4103,B1260,156015
3074,40013348,60,00001008,Contrato Vend Origeo,05/09/2023,,,"3680,0","15198,4",USD,CIF,,2166,2166,MA,"6,0",1166660,MA,58,AA4103,B1260,156908
3075,40013349,30,00001014,Contrato Vend Origeo,06/09/2023,,,"11370,0","48322,5",USD,CIF,A2,2171,2171,MT,"9,0",1002066,MT,13,AB3982,B1260,155987
3076,40013349,40,00001014,Contrato Vend Origeo,06/09/2023,,,"7680,0","76800,0",USD,CIF,A2,2171,2171,MT,"9,0",1002066,MT,13,AB3982,B1260,155988
3077,40013349,20,00001014,Contrato Vend Origeo,06/09/2023,,,"7460,0","59680,0",USD,CIF,A2,2171,2171,MT,"9,0",1002066,MT,13,AB3982,B1260,155997
3078,40013349,10,00001014,Contrato Vend Origeo,06/09/2023,,,"1620,0","51840,0",USD,CIF,A2,2171,2171,MT,"9,0",1002066,MT,13,AB3982,B1260,156007
3079,40013349,50,00001014,Contrato Vend Origeo,06/09/2023,,,"6180,0","92700,0",USD,CIF,A2,2171,2171,MT,"9,0",1002066,MT,13,AB3982,B1260,156070
3080,40013350,30,00001015,Contrato Vend Origeo,06/09/2023,,,"860,0","8600,0",USD,CIF,,2171,2171,MT,"9,0",1063193,MT,94,AB4861,B1260,155988
3081,40013350,10,00001015,Contrato Vend Origeo,06/09/2023,,,"120,0","3840,0",USD,CIF,,2171,2171,MT,"9,0",1063193,MT,94,AB4861,B1260,156007
3082,40013350,20,00001015,Contrato Vend Origeo,06/09/2023,,,"640,0","9600,0",USD,CIF,,2171,2171,MT,"9,0",1063193,MT,94,AB4861,B1260,156070
3083,40013351,40,00001011,Contrato Vend Origeo,06/09/2023,,,"25000,0","298250,0",USD,CIF,A2,2171,2171,MT,"9,0",1424961,MT,17,AA8265,B1260,155992
3084,40013351,50,00001011,Contrato Vend Origeo,06/09/2023,,,"9000,0","51390,0",USD,CIF,A2,2171,2171,MT,"9,0",1424961,MT,17,AA8265,B1260,155997
3085,40013351,60,00001011,Contrato Vend Origeo,06/09/2023,,,"10000,0","312000,0",USD,CIF,A2,2171,2171,MT,"9,0",1424961,MT,17,AA8265,B1260,156007
3086,40013351,10,00001011,Contrato Vend Origeo,06/09/2023,,,"5000,0","171200,0",USD,CIF,A2,2171,2171,MT,"9,0",1424961,MT,17,AA8265,B1260,156054
3087,40013351,30,00001011,Contrato Vend Origeo,06/09/2023,,,"2000,0","37760,0",USD,CIF,A2,2171,2171,MT,"9,0",1424961,MT,17,AA8265,B1260,156071
3088,40013351,20,00001011,Contrato Vend Origeo,06/09/2023,,,"17000,0","202810,0",USD,CIF,A2,2171,2171,MT,"9,0",1424961,MT,17,AA8265,B1260,156170
3089,40013351,70,00001011,Contrato Vend Origeo,06/09/2023,,,"20000,0","87200,0",USD,CIF,A2,2171,2171,MT,"9,0",1424961,MT,17,AA8265,B1260,156767
3090,40013352,20,00001021,Contrato Vend Origeo,06/09/2023,,,"3320,0","10846,44",USD,CIF,A0,2166,2166,MA,"6,0",1437510,MA,224,AA4089,B1260,156004
3091,40013352,10,00001021,Contrato Vend Origeo,06/09/2023,,,"26620,0","278179,0",USD,CIF,A0,2166,2166,MA,"6,0",1437510,MA,224,AA4089,B1260,156170
3092,40013353,30,00001028,Contrato Vend Origeo,08/09/2023,,,"4900,0","19306,0",USD,CIF,37,2165,2165,MA,"5,0",1111982,BA,53,AA3952,B1260,155989
3093,40013353,10,00001028,Contrato Vend Origeo,08/09/2023,,,"2440,0","75274,0",USD,CIF,37,2165,2165,MA,"5,0",1111982,BA,53,AA3952,B1260,156007
3094,40013353,20,00001028,Contrato Vend Origeo,08/09/2023,,,"9700,0","116400,0",USD,CIF,37,2165,2165,MA,"5,0",1111982,BA,53,AA3952,B1260,156170
3095,40013354,10,00001023,Contrato Vend Origeo,08/09/2023,,,"900,0","12420,0",USD,CIF,A2,2171,2171,MT,"9,0",2277681,MT,195,,B1260,156005
3096,40013355,70,00000977,Contrato Vend Origeo,11/09/2023,,,"2640,0","9681,41",USD,CIF,,2167,2167,TO,"8,0",2096444,PI,213,,B1260,155987
3097,40013355,80,00000977,Contrato Vend Origeo,11/09/2023,,,"1100,0","4712,4",USD,CIF,,2167,2167,TO,"8,0",2096444,PI,213,,B1260,155989
3098,40013355,60,00000977,Contrato Vend Origeo,11/09/2023,,,"1860,0","19463,04",USD,CIF,,2167,2167,TO,"8,0",2096444,PI,213,,B1260,155992
3099,40013355,50,00000977,Contrato Vend Origeo,11/09/2023,,,"2800,0","17326,4",USD,CIF,,2167,2167,TO,"8,0",2096444,PI,213,,B1260,155997
3100,40013355,40,00000977,Contrato Vend Origeo,11/09/2023,,,"1040,0","15346,24",USD,CIF,,2167,2167,TO,"8,0",2096444,PI,213,,B1260,156001
3101,40013355,30,00000977,Contrato Vend Origeo,11/09/2023,,,"4800,0","19938,24",USD,CIF,,2167,2167,TO,"8,0",2096444,PI,213,,B1260,156036
3102,40013355,20,00000977,Contrato Vend Origeo,11/09/2023,,,"9600,0","101376,0",USD,CIF,,2167,2167,TO,"8,0",2096444,PI,213,,B1260,156170
3103,40013355,10,00000977,Contrato Vend Origeo,11/09/2023,,,"1100,0","4712,4",USD,CIF,32,2167,2167,TO,"8,0",2096444,PI,213,,B1260,156767
3104,40013356,30,00001057,Contrato Vend Origeo,13/09/2023,,,"280,0","25760,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,155984
3105,40013356,40,00001057,Contrato Vend Origeo,13/09/2023,,,"660,0","2574,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,155987
3106,40013356,110,00001057,Contrato Vend Origeo,13/09/2023,,,"2000,0","8000,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,155989
3107,40013356,10,00001057,Contrato Vend Origeo,13/09/2023,,,"2520,0","27216,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,155992
3108,40013356,90,00001057,Contrato Vend Origeo,13/09/2023,,,"160,0","1712,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,155994
3109,40013356,50,00001057,Contrato Vend Origeo,13/09/2023,,,"320,0","2112,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,155997
3110,40013356,100,00001057,Contrato Vend Origeo,13/09/2023,,,"160,0","1456,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,156013
3111,40013356,60,00001057,Contrato Vend Origeo,13/09/2023,,,"160,0","1456,0",USD,CIF,32,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,156015
3112,40013356,20,00001057,Contrato Vend Origeo,13/09/2023,,,"260,0","3315,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,156031
3113,40013356,70,00001057,Contrato Vend Origeo,13/09/2023,,,"260,0","6370,0",USD,CIF,,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,156071
3114,40013356,80,00001057,Contrato Vend Origeo,13/09/2023,,,"2000,0","8000,0",USD,CIF,00,2171,2171,MT,"9,0",1556475,MT,17,AA8265,B1260,156767
3115,40013357,20,00001079,Contrato Vend Origeo,13/09/2023,,,"100,0","1381,38",USD,CIF,,2167,2167,TO,"8,0",2097175,PI,168,AA4187,B1260,156031
3116,40013357,10,00001079,Contrato Vend Origeo,13/09/2023,,,"1200,0","2597,76",USD,CIF,A2,2167,2167,TO,"8,0",2097175,PI,168,AA4187,B1260,156809
3117,40013358,30,00001102,Contrato Vend Origeo,13/09/2023,,,"5820,0","24444,0",USD,CIF,,2166,2166,MA,"6,0",1000811,MA,6,AA4021,B1260,155987
3118,40013358,10,00001102,Contrato Vend Origeo,13/09/2023,,,"600,0","6840,0",USD,CIF,,2166,2166,MA,"6,0",1000811,MA,6,AA4021,B1260,155992
3119,40013358,20,00001102,Contrato Vend Origeo,13/09/2023,,,"1340,0","40066,0",USD,CIF,,2166,2166,MA,"6,0",1000811,MA,6,AA4021,B1260,156007
3120,40013358,40,00001102,Contrato Vend Origeo,13/09/2023,,,"1000,0","4200,0",USD,CIF,,2166,2166,MA,"6,0",1000811,MA,6,AA4021,B1260,156908
3121,40013359,10,00001084,Contrato Vend Origeo,13/09/2023,,,"1755,0","7458,75",USD,CIF,39,2171,2171,MT,"9,0",2250374,MT,13,AB3982,B1260,155987
3122,40013360,10,00001087,Contrato Vend Origeo,13/09/2023,,,"420,0","7354,2",BRL,CIF,,2171,2171,MT,"9,0",1566271,MT,123,,B1260,155987
3123,40013361,10,00001034,Contrato Vend Origeo,13/09/2023,,,"760,0","8149,18",USD,CIF,,2167,2167,TO,"8,0",1973084,PI,229,AA4140,B1260,156031
3124,40013362,20,00001072,Contrato Vend Origeo,13/09/2023,,,"10,0","2351,4",USD,CIF,,2171,2171,MT,"9,0",2333445,MT,31,,B1260,156709
3125,40013362,10,00001072,Contrato Vend Origeo,13/09/2023,,,"10,0","2351,4",USD,CIF,A2,2171,2171,MT,"9,0",2333445,MT,31,,B1260,156725
3126,40013363,50,00000983,Contrato Vend Origeo,14/09/2023,,,"15450,0","66002,4",USD,CIF,,2167,2167,TO,"8,0",2014945,PI,237,,B1260,155987
3127,40013363,40,00000983,Contrato Vend Origeo,14/09/2023,,,"2820,0","86982,34",USD,CIF,32,2167,2167,TO,"8,0",2014945,PI,237,,B1260,156007
3128,40013363,60,00000983,Contrato Vend Origeo,14/09/2023,,,"2820,0","87713,28",USD,CIF,,2167,2167,TO,"8,0",2014945,PI,237,,B1260,156018
3129,40013363,30,00000983,Contrato Vend Origeo,14/09/2023,,,"1720,0","24922,8",USD,CIF,,2167,2167,TO,"8,0",2014945,PI,237,,B1260,156031
3130,40013363,20,00000983,Contrato Vend Origeo,14/09/2023,,,"1320,0","8288,28",USD,CIF,,2167,2167,TO,"8,0",2014945,PI,237,,B1260,156033
3131,40013363,10,00000983,Contrato Vend Origeo,14/09/2023,,,"400,0","4988,16",USD,CIF,,2167,2167,TO,"8,0",2014945,PI,237,,B1260,156170
3132,40013364,30,00001100,Contrato Vend Origeo,14/09/2023,,,"60,0","5610,0",USD,CIF,,2166,2166,MA,"6,0",1113479,MA,6,AA4021,B1260,155984
3133,40013364,40,00001100,Contrato Vend Origeo,14/09/2023,,,"690,0","2898,0",USD,CIF,,2166,2166,MA,"6,0",1113479,MA,6,AA4021,B1260,155987
3134,40013364,20,00001100,Contrato Vend Origeo,14/09/2023,,,"700,0","7980,0",USD,CIF,,2166,2166,MA,"6,0",1113479,MA,6,AA4021,B1260,155992
3135,40013364,50,00001100,Contrato Vend Origeo,14/09/2023,,,"60,0","632,4",USD,CIF,,2166,2166,MA,"6,0",1113479,MA,6,AA4021,B1260,156015
3136,40013364,10,00001100,Contrato Vend Origeo,14/09/2023,,,"200,0","4202,0",USD,CIF,,2166,2166,MA,"6,0",1113479,MA,6,AA4021,B1260,156071
3137,40013364,60,00001100,Contrato Vend Origeo,14/09/2023,,,"600,0","6798,0",USD,CIF,,2166,2166,MA,"6,0",1113479,MA,6,AA4021,B1260,156170
3138,40013364,70,00001100,Contrato Vend Origeo,14/09/2023,,,"800,0","3360,0",USD,CIF,,2166,2166,MA,"6,0",1113479,MA,6,AA4021,B1260,156908
3139,40013365,10,00001127,Contrato Vend Origeo,14/09/2023,,,"6960,0","27840,0",USD,CIF,39,2165,2165,MA,"5,0",2054228,BA,53,AA3952,B1260,155987
3140,40013366,10,00001143,Contrato Vend Origeo,15/09/2023,30/09/2023,18/09/2023,"23,0","194660,5",BRL,CIF,,2171,JS18,MT,"17,0",2071868,MT,238,AB5787,01000,156189
3141,40013366,20,00001143,Contrato Vend Origeo,15/09/2023,30/09/2023,18/09/2023,"3,0","25390,5",BRL,CIF,,2171,JS18,MT,"17,0",2071868,MT,238,AB5787,01000,156275
3142,40013367,20,00001152,Contrato Vend Origeo,15/09/2023,,,"12,0","137050,08",BRL,CIF,A2,2171,2171,MT,"9,0",2308473,MT,120,AB4510,01000,156893
3143,40013367,10,00001152,Contrato Vend Origeo,15/09/2023,26/10/2023,23/10/2023,"44,0","560434,16",BRL,CIF,A2,2171,JT44,GO,"33,0",2308473,MT,120,AB4510,01000,156894
3144,40013368,30,00001151,Contrato Vend Origeo,15/09/2023,09/10/2023,25/09/2023,"89,0","965900,98",BRL,CIF,A2,2171,JT44,GO,"33,0",2308473,MT,120,AB4510,01000,156883
3145,40013368,20,00001151,Contrato Vend Origeo,15/09/2023,09/10/2023,25/09/2023,"12,0","137050,08",BRL,CIF,A2,2171,JT44,GO,"33,0",2308473,MT,120,AB4510,01000,156893
3146,40013368,10,00001151,Contrato Vend Origeo,15/09/2023,09/10/2023,25/09/2023,"28,0","356639,92",BRL,CIF,A2,2171,JT44,GO,"33,0",2308473,MT,120,AB4510,01000,156894
3147,40013368,40,00001151,Contrato Vend Origeo,15/09/2023,09/10/2023,25/09/2023,"40,0","509485,6",BRL,CIF,A2,2171,JT46,BA,"12,0",2308473,MT,120,AB4510,01000,156921
