Id,DT,Remessa,Item Rem,Data de criação,Quantidade,Valor Frete Total,Peso KG,Item Superior,Id Categoria,Id Transportador,Id NF
6096,17076225,818495374,10,2023-11-22,"37,0","20720,0","37000,0",,JV01,2142091,"2995,0"
6097,17076270,818495376,10,2023-11-22,"36,0","23760,0","36000,0",,JV01,2142091,"3008,0"
6098,17076296,818894828,900001,2023-11-22,"10,0","0,0","11,8",10,JV01,2316401,
6099,17076340,818506188,10,2023-11-22,"27,0","7020,0","27000,0",,JV01,2254035,"934,0"
6100,17076471,818894835,900001,2023-11-22,"6000,0","2795,76","6354,0",10,JV01,2316472,"6643,0"
6101,17076472,818894836,900001,2023-11-22,"3480,0","1400,3","3685,32",10,JV01,2316472,"4762,0"
6102,17076474,818894838,900001,2023-11-22,"2160,0","2198,12","2287,44",10,JV01,2316472,"4960,0"
6103,17076475,818894839,900001,2023-11-22,"840,0","338,2","889,56",10,JV01,2316472,"6125,0"
6104,17076477,818894840,900001,2023-11-22,"885,0","356,06","937,215",10,JV01,2316472,"6721,0"
6105,17076479,818894843,900001,2023-11-22,"1620,0","652,08","1715,58",10,JV01,2316472,"7952,0"
6106,17076571,818894846,900001,2023-11-22,"8265,0","3326,14","8752,635",10,JV01,2316472,"8503,0"
6107,17076605,818895307,10,2023-11-22,"46,77","14966,4","46770,0",,JV01,1727132,"4427,0"
6108,17076797,818895605,10,2023-11-22,"46,04","26703,2","46040,0",,JV01,2294302,"721,0"
6109,17076840,818895607,10,2023-11-22,"47,28","27422,4","47280,0",,JV01,2294302,"722,0"
6110,17076843,818895608,10,2023-11-22,"47,42","27503,6","47420,0",,JV01,2294302,"723,0"
6111,17076897,818895272,10,2023-11-22,"50,0","19500,0","50000,0",,JV01,2337444,"9637,0"
6112,17076922,84676437,10,2023-11-22,"46,04","27624,0","46040,0",,JRR1,2295110,"19188,0"
6113,17076923,84676438,10,2023-11-22,"47,28","28368,0","47280,0",,JRR1,2295110,"19189,0"
6114,17076924,84676439,10,2023-11-22,"47,42","28452,0","47420,0",,JRR1,2295110,"19190,0"
6115,17076999,818895342,10,2023-11-22,"46,98","15033,6","46980,0",,JV01,1727132,"4428,0"
6116,17077092,818895710,900001,2023-11-22,"750,0","301,79","794,25",10,JV01,2316472,"8674,0"
6117,17077092,818895710,900002,2023-11-22,"2730,0","1098,51","2891,07",10,JV01,2316472,"8675,0"
6118,17077139,818895368,10,2023-11-22,"47,68","0,0","47680,0",,JV01,2326889,"10224,0"
6119,17077205,818895373,10,2023-11-22,"47,84","11960,0","47840,0",,JV01,1846084,"10225,0"
6120,17077260,818895380,10,2023-11-22,"47,6","0,0","47600,0",,JV01,2326889,"10226,0"
6121,17077263,818895383,10,2023-11-22,"38,2","9550,0","38200,0",,JV01,2050233,"10227,0"
6122,17077389,818895390,10,2023-11-22,"46,74","11685,0","46740,0",,JV01,1846084,"10229,0"
6123,17077396,818896013,10,2023-11-22,"50,0","19500,0","50000,0",,JV01,2337444,"9638,0"
6124,17077442,818895392,10,2023-11-22,"37,82","9455,0","37820,0",,JV01,2050233,"10230,0"
6125,17077445,818895393,10,2023-11-22,"48,12","12030,0","48120,0",,JV01,2050233,"10231,0"
6126,17077449,818895396,10,2023-11-22,"47,48","11870,0","47480,0",,JV01,1846084,"10232,0"
6127,17077490,818895397,10,2023-11-22,"47,22","0,0","47220,0",,JV01,2326889,"10233,0"
6128,17077563,84676349,10,2023-11-22,"49,0","24010,0","49000,0",,JRR1,2344742,"19169,0"
6129,17077566,818896028,10,2023-11-22,"49,0","28420,0","49000,0",,JV01,2345401,"13131,0"
6130,17077612,84676350,10,2023-11-22,"49,0","24010,0","49000,0",,JRR1,2344742,"19170,0"
6131,17077613,818896034,10,2023-11-22,"49,0","28420,0","49000,0",,JV01,2345401,"13132,0"
6132,17077618,84676351,10,2023-11-22,"49,0","24010,0","49000,0",,JRR1,2344742,"19171,0"
6133,17077619,818896037,10,2023-11-22,"49,0","28420,0","49000,0",,JV01,2345401,"13133,0"
6134,17077665,818896227,10,2023-11-22,"46,52","14886,4","46520,0",,JV01,1727132,"4429,0"
6135,17077681,818895399,10,2023-11-22,"46,76","0,0","46760,0",,JV01,2326889,"10234,0"
6136,17078634,818896826,10,2023-11-23,"32,0","12480,0","32000,0",,JV01,2033093,"10286,0"
6137,17078635,818896827,10,2023-11-23,"6,0","2340,0","6000,0",,JV01,2033093,"10287,0"
6138,17078638,818896828,10,2023-11-23,"18,0","7020,0","18000,0",,JV01,2033093,"10288,0"
6139,17078680,818896831,10,2023-11-23,"20,0","7800,0","20000,0",,JV01,2033093,"10289,0"
6140,17078684,818896833,10,2023-11-23,"20,0","7800,0","20000,0",,JV01,2033093,"10290,0"
6141,17078687,818896835,10,2023-11-23,"20,0","7800,0","20000,0",,JV01,2033093,"10291,0"
6142,17078713,818896836,10,2023-11-23,"50,0","19500,0","50000,0",,JV01,2033093,"10292,0"
6143,17078793,818897439,10,2023-11-23,"50,0","19500,0","50000,0",,JV01,2337444,"9639,0"
6144,17078888,818897465,10,2023-11-23,"50,0","19500,0","50000,0",,JV01,2337444,"9640,0"
6145,17078943,818897469,10,2023-11-23,"50,0","19500,0","50000,0",,JV01,2086749,"9641,0"
6146,17078947,818897472,10,2023-11-23,"50,0","19500,0","50000,0",,JV01,2086749,"9642,0"
6147,17079015,818897482,10,2023-11-23,"12,0","4680,0","12000,0",,JV01,2033093,"10294,0"
6148,17079017,818897479,10,2023-11-23,"20,0","7800,0","20000,0",,JV01,2033093,"10293,0"
6149,17079073,818897493,10,2023-11-23,"50,0","19500,0","50000,0",,JV01,2086749,"9643,0"
6150,17079176,818898307,10,2023-11-23,"37,0","14430,0","37000,0",,JV01,2033093,"10295,0"
6151,17079219,818898313,10,2023-11-23,"37,0","14430,0","37000,0",,JV01,2033093,"10296,0"
6152,17079325,818898322,10,2023-11-23,"40,0","15600,0","40000,0",,JV01,2033093,"10297,0"
6153,17079417,818898334,10,2023-11-23,"50,0","19500,0","50000,0",,JV01,2086749,"9644,0"
6154,17079767,818898368,10,2023-11-23,"31,0","12400,0","31000,0",,JV01,1127621,"11060,0"
6155,17079801,818898365,10,2023-11-23,"38,0","15200,0","38000,0",,JV01,1127621,"11059,0"
6156,17079809,818898362,10,2023-11-23,"38,0","15200,0","38000,0",,JV01,1127621,"11058,0"
6157,17081422,818901000,10,2023-11-23,"31,0","10230,0","31000,0",,JV01,1127621,"10399,0"
6158,17081510,818901014,900001,2023-11-23,"420,0","0,0","506,94",10,JV01,2316401,
6159,17081510,818901014,900002,2023-11-23,"460,0","0,0","529,0",20,JV01,2316401,
6160,17081510,818901014,900003,2023-11-23,"180,0","0,0","224,28",30,JV01,2316401,
6161,17081510,818901014,900004,2023-11-23,"240,0","0,0","299,04",30,JV01,2316401,
6162,17081566,818901017,900001,2023-11-23,"500,0","0,0","566,0",10,JV01,2316401,"10209,0"
6163,17081568,818901020,900001,2023-11-23,"13000,0","0,0","15691,0",10,JV01,2316401,"7335,0"
6164,17081569,818901026,900001,2023-11-23,"100,0","0,0","123,5",10,JV01,2316401,"7337,0"
6165,17081686,818895385,10,2023-11-23,"47,26","11815,0","47260,0",,JV01,1846084,"10228,0"
6166,17081696,818901050,900001,2023-11-23,"200,0","42,94","226,4",10,JV01,2332659,"8411,0"
6167,17081698,818901070,900001,2023-11-23,"3000,0","4002,44","3300,0",10,JV01,2316472,"11784,0"
6168,17081698,818901070,900002,2023-11-23,"1820,0","2428,15","2002,0",10,JV01,2316472,"11785,0"
6169,17081698,818901070,900003,2023-11-23,"1180,0","1574,29","1298,0",10,JV01,2316472,"11786,0"
6170,17081856,818901083,900001,2023-11-23,"300,0","113,2","343,2",10,JV01,2316472,"10595,0"
6171,17082535,818901593,900001,2023-11-23,"19470,0","0,0","20618,73",10,JV01,,"10051,0"
6172,17082535,818901593,900002,2023-11-23,"5295,0","0,0","5607,405",10,JV01,,"10052,0"
6173,17082537,818901599,900001,2023-11-23,"14010,0","0,0","14836,59",10,JV01,,"8432,0"
6174,17082580,84676168,10,2023-11-23,"46,42","27852,0","46420,0",,JRR1,1100023,"19100,0"
6175,17082583,818901981,10,2023-11-23,"46,42","26923,6","46420,0",,JV01,1882851,"724,0"
6176,17082586,818901982,10,2023-11-23,"48,52","0,0","48520,0",,JV01,2326889,"9579,0"
6177,17082668,818902414,10,2023-11-23,"48,14","0,0","48140,0",,JV01,2326889,"9580,0"
6178,17082710,84676169,10,2023-11-23,"47,48","28488,0","47480,0",,JRR1,1100023,"19101,0"
6179,17082715,818902419,10,2023-11-23,"47,48","27538,4","47480,0",,JV01,1882851,"725,0"
6180,17082787,818902443,10,2023-11-23,"32,0","10560,0","32000,0",,JV01,1127621,"10401,0"
6181,17082797,818902252,10,2023-11-23,"37,0","12210,0","37000,0",,JV01,1127621,"10400,0"
6182,17082921,818902246,900001,2023-11-23,"4695,0","2187,71","4972,005",10,JV01,2316472,"9684,0"
6183,17082921,818902246,900002,2023-11-23,"12600,0","5871,18","13343,4",10,JV01,2316472,"9685,0"
6184,17082921,818902246,900003,2023-11-23,"2700,0","1258,11","2859,3",10,JV01,2316472,"9686,0"
6185,17082922,818902253,900002,2023-11-23,"24000,0","9658,08","25416,0",10,JV01,2316472,"8461,0"
6186,17082924,818902255,900001,2023-11-23,"6000,0","2414,52","6354,0",10,JV01,2316472,"8462,0"
6187,17082925,818902247,900002,2023-11-23,"24000,0","9658,08","25416,0",10,JV01,2316472,"10063,0"
6188,17082928,818902266,900001,2023-11-23,"13320,0","5360,1","14105,88",10,JV01,2316472,"10064,0"
6189,17082928,818902266,900002,2023-11-23,"2670,0","1074,44","2827,53",10,JV01,2316472,"10065,0"
6190,17082929,818902262,900001,2023-11-23,"1980,0","796,8","2096,82",10,JV01,2316472,"8433,0"
6191,17082929,818902262,900002,2023-11-23,"24000,0","9658,14","25416,0",10,JV01,2316472,"8434,0"
6192,17083047,818902288,900001,2023-11-23,"420,0","0,0","570,36",10,JV01,1722546,"5522,0"
6193,17083047,818902288,900002,2023-11-23,"900,0","0,0","1222,2",10,JV01,1722546,"5523,0"
6194,17083047,818902288,900003,2023-11-23,"1560,0","0,0","2118,48",10,JV01,1722546,"5524,0"
6195,17083098,818902291,900001,2023-11-23,"120,0","71,72","162,96",10,JV01,1722546,"9996,0"
6196,17083110,818902292,900001,2023-11-23,"120,0","71,72","162,96",10,JV01,1722546,"11033,0"
6197,17083556,818903500,900001,2023-11-23,"2760,0","1265,78","3331,32",10,JV01,1722546,"11137,0"
6198,17083806,818903522,900001,2023-11-23,"500,0","242,0","550,0",10,JV01,2316472,"11453,0"
6199,17083807,818903538,900001,2023-11-23,"4760,0","7866,14","5236,0",10,JV01,2316472,"5101,0"
6200,17083808,818903539,900001,2023-11-23,"760,0","803,52","836,0",10,JV01,2316472,"5614,0"
6201,17083808,818903539,900002,2023-11-23,"240,0","253,74","264,0",10,JV01,2316472,"5615,0"
6202,17083831,818903543,900001,2023-11-23,"2100,0","3470,36","2310,0",10,JV01,2316472,"5666,0"
6203,17083836,818903544,900001,2023-11-23,"260,0","552,06","286,0",10,JV01,2316472,"7325,0"
6204,17083837,818903546,900001,2023-11-23,"1000,0","1652,56","1100,0",10,JV01,2316472,"8156,0"
6205,17083838,818903548,900001,2023-11-23,"400,0","782,84","440,0",10,JV01,2316472,"8168,0"
6206,17083838,818903548,900002,2023-11-23,"500,0","978,56","550,0",10,JV01,2316472,"8169,0"
6207,17083839,818903550,900001,2023-11-23,"920,0","1520,34","1012,0",10,JV01,2316472,"8170,0"
6208,17083862,818903553,900001,2023-11-23,"1100,0","1817,8","1210,0",10,JV01,2316472,"8679,0"
6209,17083864,818903556,900001,2023-11-23,"200,0","93,38","251,0",10,JV01,2316472,"12706,0"
6210,17083878,84676172,10,2023-11-23,"47,36","28416,0","47360,0",,JRR1,2295110,"19103,0"
6211,17083935,818903357,10,2023-11-23,"47,36","27468,8","47360,0",,JV01,2294302,"726,0"
6212,17083953,818903567,900001,2023-11-23,"280,0","135,13","355,32",10,JV01,1722546,"10696,0"
6213,17083953,818903567,900002,2023-11-23,"120,0","57,91","152,28",10,JV01,1722546,"10697,0"
6214,17084053,818903573,900001,2023-11-23,"1720,0","1122,3","1935,0",10,JV01,1722546,"6378,0"
6215,17084053,818903573,900002,2023-11-23,"4560,0","2975,4","5130,0",10,JV01,1722546,"6379,0"
6216,17084056,818903576,900001,2023-11-23,"4560,0","2257,2","5130,0",10,JV01,1722546,"9067,0"
6217,17084056,818903576,900002,2023-11-23,"3920,0","1940,4","4410,0",10,JV01,1722546,"9068,0"
6218,17084182,818903578,900001,2023-11-23,"1755,0","3307,54","1858,545",10,JV01,2316472,"9054,0"
6219,17084183,818903580,900001,2023-11-23,"300,0","407,52","336,0",10,JV01,2316472,"11787,0"
6220,17084184,818903581,900001,2023-11-23,"145,0","93,96","162,4",10,JV01,2316472,"3959,0"
6221,17084185,818903583,900001,2023-11-23,"4500,0","1881,0","4950,0",10,JV01,2316472,"10830,0"
6222,17084186,818903586,900001,2023-11-23,"1000,0","418,0","1100,0",10,JV01,2316472,"11963,0"
6223,17084187,818903590,900001,2023-11-23,"2060,0","747,78","2266,0",10,JV01,2316472,"9589,0"
6224,17084187,818903590,900002,2023-11-23,"3680,0","1335,84","4048,0",10,JV01,2316472,"9590,0"
6225,17084187,818903590,900003,2023-11-23,"10060,0","3651,78","11066,0",10,JV01,2316472,"9591,0"
6226,17084187,818903590,900004,2023-11-23,"5200,0","1887,6","5720,0",10,JV01,2316472,"9592,0"
6227,17084231,818903591,900001,2023-11-23,"800,0","0,0","880,0",10,JV01,2316401,"10210,0"
6228,17084231,818903591,900002,2023-11-23,"400,0","0,0","440,0",10,JV01,2316401,"10211,0"
6229,17084232,818903592,900001,2023-11-23,"280,0","138,6","315,0",10,JV01,2316401,"6266,0"
6230,17084232,818903592,900002,2023-11-23,"420,0","207,9","472,5",10,JV01,2316401,"6267,0"
6231,17084232,818903592,900003,2023-11-23,"7360,0","3643,2","8280,0",10,JV01,2316401,"6268,0"
6232,17084232,818903592,900004,2023-11-23,"800,0","396,0","900,0",10,JV01,2316401,"6269,0"
6233,17084232,818903592,900005,2023-11-23,"1140,0","564,3","1282,5",10,JV01,2316401,"6270,0"
6234,17084234,818903593,900003,2023-11-23,"2300,0","0,0","2587,5",20,JV01,2316401,"8038,0"
6235,17084235,818903596,900003,2023-11-23,"1100,0","0,0","1237,5",20,JV01,2316401,"8367,0"
6236,17084668,818904147,10,2023-11-23,"50,0","19500,0","50000,0",,JV01,2033093,"10298,0"
6237,17084810,84676020,10,2023-11-23,"48,38","29028,0","48380,0",,JRR1,2295110,"19065,0"
6238,17084811,818904800,10,2023-11-23,"48,38","33382,2","48380,0",,JV01,2294302,"777,0"
6239,17084931,84676021,10,2023-11-23,"47,96","28776,0","47960,0",,JRR1,2295110,"19066,0"
6240,17084932,818904802,10,2023-11-23,"47,96","33092,4","47960,0",,JV01,2294302,"778,0"
6241,17084934,84676022,10,2023-11-23,"47,74","28644,0","47740,0",,JRR1,2295110,"19067,0"
6242,17084935,818904811,10,2023-11-23,"47,74","32940,6","47740,0",,JV01,2294302,"779,0"
6243,17085409,818905613,10,2023-11-24,"50,0","19500,0","50000,0",,JV01,2086749,"9645,0"
6244,17086329,818907061,10,2023-11-24,"30,0","12000,0","30000,0",,JV01,1127621,"5880,0"
6245,17086363,818906818,900001,2023-11-24,"10,0","3,84","11,8",10,JV01,1722546,"12590,0"
6246,17086419,84676091,10,2023-11-24,"47,88","28728,0","47880,0",,JRR1,1100023,"19080,0"
6247,17086452,818906833,10,2023-11-24,"47,88","33516,0","47880,0",,JV01,1882851,"2525,0"
6248,17086596,818908078,10,2023-11-24,"50,0","19500,0","50000,0",,JV01,2086749,"9646,0"
6249,17086667,818906848,900001,2023-11-24,"720,0","0,0","792,0",10,JV01,2316401,"9376,0"
6250,17086669,818906850,900001,2023-11-24,"780,0","377,52","858,0",10,JV01,2316401,"9377,0"
6251,17086731,818906855,900001,2023-11-24,"1900,0","0,0","2293,3",10,JV01,2316401,"9378,0"
6252,17086739,818906860,900001,2023-11-24,"1880,0","998,36","2269,16",10,JV01,2316401,"9379,0"
6253,17086801,818906866,900001,2023-11-24,"1580,0","764,72","1738,0",10,JV01,2316401,"10112,0"
6254,17086802,818906867,900001,2023-11-24,"920,0","0,0","1012,0",10,JV01,2316401,"10113,0"
6255,17086802,818906867,900002,2023-11-24,"640,0","0,0","704,0",10,JV01,2316401,"10114,0"
6256,17086803,818906868,900002,2023-11-24,"2780,0","1345,52","3058,0",20,JV01,2316401,"10162,0"
6257,17086804,818906871,900001,2023-11-24,"2220,0","0,0","2442,0",10,JV01,2316401,"10163,0"
6258,17086804,818906871,900002,2023-11-24,"560,0","0,0","616,0",10,JV01,2316401,"10164,0"
6259,17086805,818906873,900001,2023-11-24,"4660,0","2306,7","5242,5",10,JV01,2316401,"5062,0"
6260,17086805,818906873,900002,2023-11-24,"740,0","366,3","832,5",10,JV01,2316401,"5063,0"
6261,17086806,818906874,900001,2023-11-24,"860,0","0,0","967,5",10,JV01,2316401,"9957,0"
6262,17086806,818906874,900002,2023-11-24,"4140,0","0,0","4657,5",10,JV01,2316401,"9958,0"
6263,17086830,818906834,900001,2023-11-24,"2500,0","1149,59","3025,0",10,JV01,2316472,"10548,0"
6264,17086830,818906834,900002,2023-11-24,"1020,0","469,03","1234,2",10,JV01,2316472,"10549,0"
6265,17086830,818906834,900003,2023-11-24,"300,0","137,95","363,0",10,JV01,2316472,"10550,0"
6266,17086830,818906834,900004,2023-11-24,"240,0","110,36","290,4",10,JV01,2316472,"10551,0"
6267,17086833,818664769,900001,2023-11-24,"2360,0","2795,62","2714,0",10,JCL1,2316472,"3163,0"
6268,17086833,818664769,900002,2023-11-24,"340,0","402,76","391,0",10,JCL1,2316472,"3164,0"
6269,17086838,818586793,10,2023-11-24,"360,0","427,28","434,52",,JCL1,2316472,
6270,17086838,818586793,20,2023-11-24,"540,0","709,84","621,0",,JCL1,2316472,
6271,17086838,818586793,30,2023-11-24,"300,0","496,68","373,8",,JCL1,2316472,
6272,17086839,818908695,900001,2023-11-24,"2400,0","3966,13","2640,0",10,JV01,2316472,"11507,0"
6273,17086839,818908695,900002,2023-11-24,"5280,0","8725,48","5808,0",10,JV01,2316472,"11508,0"
6274,17086839,818908695,900003,2023-11-24,"5060,0","8361,91","5566,0",10,JV01,2316472,"11509,0"
6275,17086839,818908695,900004,2023-11-24,"1420,0","2346,62","1562,0",10,JV01,2316472,"11510,0"
6276,17086839,818908695,900005,2023-11-24,"1080,0","1784,76","1188,0",10,JV01,2316472,"11511,0"
6277,17086839,818908695,900006,2023-11-24,"1940,0","3205,95","2134,0",10,JV01,2316472,"11512,0"
6278,17086839,818908695,900007,2023-11-24,"2740,0","4527,99","3014,0",10,JV01,2316472,"11513,0"
6279,17086930,818654698,900002,2023-11-24,"1070,0","1679,58","1211,24",30,JCL1,2316472,"6200,0"
6280,17086932,84670475,10,2023-11-24,"49,0","1902,22","49000,0",,JCL1,2344742,"17576,0"
6281,17086934,818586194,900001,2023-11-24,"1800,0","2186,1","1870,2",10,JCL1,2316472,"9616,0"
6282,17086937,818586794,10,2023-11-24,"420,0","333,22","506,94",,JCL1,2316472,
6283,17086937,818586794,20,2023-11-24,"360,0","369,04","414,0",,JCL1,2316472,
6284,17086937,818586794,30,2023-11-24,"300,0","451,9","373,8",,JCL1,2316472,
6285,17086939,818586776,900002,2023-11-24,"1270,0","1413,64","1437,64",20,JCL1,2316472,"9290,0"
6286,17086939,818586776,900003,2023-11-24,"730,0","812,56","826,36",20,JCL1,2316472,"9291,0"
6287,17086990,818586790,10,2023-11-24,"480,0","568,14","579,36",,JCL1,2316472,
6288,17086990,818586790,20,2023-11-24,"540,0","707,9","621,0",,JCL1,2316472,
6289,17086990,818586790,30,2023-11-24,"400,0","660,42","498,4",,JCL1,2316472,
6290,17086991,818586791,10,2023-11-24,"600,0","717,38","724,2",,JCL1,2316472,
6291,17086991,818586791,20,2023-11-24,"900,0","1191,8","1035,0",,JCL1,2316472,
6292,17086991,818586791,30,2023-11-24,"500,0","833,92","623,0",,JCL1,2316472,
6293,17086992,818693422,10,2023-11-24,"48,0","13248,0","48000,0",,JCL1,2254035,"1702,0"
6294,17087070,818553960,10,2023-11-24,"48,0","34752,0","48000,0",,JCL1,2255590,"4335,0"
6295,17087071,818565863,10,2023-11-24,"50,0","36200,0","50000,0",,JCL1,2255590,"4336,0"
6296,17087072,818565865,10,2023-11-24,"50,0","36200,0","50000,0",,JCL1,2255590,"4337,0"
6297,17087073,818573507,10,2023-11-24,"50,0","36200,0","50000,0",,JCL1,2255590,"4339,0"
6298,17087074,818618467,10,2023-11-24,"49,0","4900,0","49000,0",,JCL1,2344742,"2819,0"
6299,17087075,818618471,10,2023-11-24,"49,0","9800,0","49000,0",,JCL1,2345401,"2820,0"
6300,17087077,818618878,10,2023-11-24,"42,0","10920,0","42000,0",,JCL1,2345401,"4117,0"
6301,17087078,818641043,10,2023-11-24,"47,0","33260,0","47000,0",,JCL1,2255590,"4359,0"
6302,17087079,818641047,10,2023-11-24,"50,0","36200,0","50000,0",,JCL1,2255590,"4363,0"
6303,17087080,818641048,10,2023-11-24,"50,0","36200,0","50000,0",,JCL1,2255590,"4364,0"
6304,17087081,818641049,10,2023-11-24,"50,0","36200,0","50000,0",,JCL1,2255590,"4365,0"
6305,17087082,818658569,10,2023-11-24,"49,0","12740,0","49000,0",,JCL1,2345401,"5926,0"
6306,17087083,818663552,10,2023-11-24,"48,0","34240,0","48000,0",,JCL1,2255590,"4367,0"
6307,17087084,818672216,10,2023-11-24,"49,0","34320,0","49000,0",,JCL1,2255590,"4369,0"
6308,17087085,818672219,10,2023-11-24,"47,0","33260,0","47000,0",,JCL1,2255590,"4371,0"
6309,17087316,84676097,10,2023-11-24,"47,14","28284,0","47140,0",,JRR1,1100023,"19081,0"
6310,17087318,818908865,10,2023-11-24,"47,14","32526,6","47140,0",,JV01,1882851,"780,0"
6311,17087525,818909604,900001,2023-11-24,"1500,0","0,0","1687,5",10,JV01,2316401,"10279,0"
6312,17087529,818909607,900001,2023-11-24,"4900,0","3197,54","5512,5",10,JV01,1722546,"8352,0"
6313,17087581,818909612,900001,2023-11-24,"320,0","136,8","360,0",10,JV01,1722546,"10553,0"
6314,17087581,818909612,900002,2023-11-24,"3320,0","1419,33","3735,0",10,JV01,1722546,"10554,0"
6315,17087581,818909612,900003,2023-11-24,"2760,0","1179,92","3105,0",10,JV01,1722546,"10555,0"
6316,17087581,818909612,900004,2023-11-24,"9160,0","3915,97","10305,0",10,JV01,1722546,"10556,0"
6317,17087581,818909612,900005,2023-11-24,"9160,0","3915,97","10305,0",10,JV01,1722546,"10557,0"
6318,17087581,818909612,900006,2023-11-24,"180,0","76,95","202,5",10,JV01,1722546,"10558,0"
6319,17087582,818909617,900001,2023-11-24,"5000,0","1518,76","5625,0",10,JV01,1722546,"5573,0"
6320,17087583,818909628,900001,2023-11-24,"3000,0","911,26","3375,0",10,JV01,1722546,"5574,0"
6321,17087941,818909847,900001,2023-11-24,"140,0","0,0","168,98",10,JV01,2316401,"10675,0"
6322,17087991,818909860,900001,2023-11-24,"2240,0","901,59","2372,16",10,JV01,1722546,"8485,0"
6323,17087991,818909860,900002,2023-11-24,"260,0","104,65","275,34",10,JV01,1722546,"8486,0"
6324,17088418,84676503,10,2023-11-24,"46,66","27996,0","46660,0",,JRR1,2326889,"19227,0"
6325,17088419,818910729,10,2023-11-24,"46,66","32195,4","46660,0",,JV01,1127621,"781,0"
6326,17088526,818243857,10,2023-11-24,"40,0","173,4","42,36",,JCL1,1756447,"3698,0"
6327,17088527,818255205,10,2023-11-24,"180,0","505,04","190,62",,JCL1,1756447,"657,0"
6328,17088528,818262985,10,2023-11-24,"2000,0","5394,54","2780,0",,JCL1,1756447,"2400,0"
6329,17088528,818262985,20,2023-11-24,"2500,0","6757,74","3482,5",,JCL1,1756447,"2401,0"
6330,17088529,818430144,10,2023-11-24,"1400,0","3026,38","1901,2",,JCL1,1756447,"7483,0"
6331,17088561,84676504,10,2023-11-24,"49,0","29400,0","49000,0",,JRR1,1723310,"19228,0"
6332,17088563,818910741,10,2023-11-24,"49,0","28910,0","49000,0",,JV01,2047400,"10616,0"
6333,17088620,818446056,900003,2023-11-24,"500,0","327,04","572,0",10,JCL1,1756447,"4723,0"
6334,17088621,818446059,900001,2023-11-24,"740,0","1030,62","846,56",10,JCL1,1756447,"3863,0"
6335,17088622,818446062,900001,2023-11-24,"400,0","587,06","457,6",10,JCL1,1756447,"3861,0"
6336,17088623,818446064,900001,2023-11-24,"160,0","584,6","183,04",10,JCL1,1756447,"3261,0"
6337,17088624,818446066,900001,2023-11-24,"240,0","207,64","274,56",10,JCL1,1756447,"3256,0"
6338,17088625,818446067,900001,2023-11-24,"180,0","964,96","205,92",10,JCL1,1756447,"3250,0"
6339,17088626,818446070,900001,2023-11-24,"660,0","292,4","755,04",10,JCL1,1756447,"3248,0"
6340,17088627,818446071,900001,2023-11-24,"180,0","964,96","205,92",10,JCL1,1756447,"3253,0"
6341,17088628,818446072,900001,2023-11-24,"180,0","964,96","205,92",10,JCL1,1756447,"5103,0"
6342,17088629,818446073,900001,2023-11-24,"300,0","602,06","343,2",10,JCL1,1756447,"5106,0"
6343,17088630,818471111,900001,2023-11-24,"2520,0","3462,06","2671,2",10,JCL1,1756447,"5050,0"
6344,17088631,818483205,900001,2023-11-24,"2812,5","3865,94","2981,25",10,JCL1,1756447,"7336,0"
6345,17088632,818509045,900003,2023-11-24,"5400,0","3992,41","5724,0",10,JCL1,1756447,"6142,0"
6346,17088632,818509045,900004,2023-11-24,"2430,0","1796,59","2575,8",10,JCL1,1756447,"6143,0"
6347,17088632,818509045,900005,2023-11-24,"1170,0","865,02","1240,2",10,JCL1,1756447,"6144,0"
6348,17088633,818509095,900001,2023-11-24,"1980,0","1175,65","2265,12",10,JCL1,1756447,"8194,0"
6349,17088633,818509095,900002,2023-11-24,"8020,0","4761,99","9174,88",10,JCL1,1756447,"8195,0"
6350,17088634,818512834,900001,2023-11-24,"3940,0","2901,93","4507,36",10,JCL1,1756447,"6406,0"
6351,17088634,818512834,900002,2023-11-24,"11960,0","8808,89","13682,24",10,JCL1,1756447,"6407,0"
6352,17088634,818512834,900003,2023-11-24,"2800,0","2062,28","3203,2",10,JCL1,1756447,"6408,0"
6353,17088635,818512839,900001,2023-11-24,"4200,0","4606,62","4804,8",10,JCL1,1756447,"5194,0"
6354,17088636,818512841,900001,2023-11-24,"900,0","662,66","1029,6",10,JCL1,1756447,"5488,0"
6355,17088637,818512898,900001,2023-11-24,"520,0","214,1","594,88",10,JCL1,1756447,"6647,0"
6356,17088638,818518592,900001,2023-11-24,"400,0","293,76","457,6",10,JCL1,1756447,"6145,0"
6357,17088638,818518592,900002,2023-11-24,"520,0","353,5","550,68",20,JCL1,1756447,"6146,0"
6358,17088639,818519586,900001,2023-11-24,"660,0","941,08","755,04",10,JCL1,1756447,"6572,0"
6359,17088639,818519586,900002,2023-11-24,"180,0","237,58","190,62",20,JCL1,1756447,"6573,0"
6360,17088640,818537951,900001,2023-11-24,"4760,0","5090,68","6616,4",10,JCL1,1756447,"5515,0"
6361,17088640,818537951,900002,2023-11-24,"4200,0","4491,78","5838,0",10,JCL1,1756447,"5516,0"
6362,17088640,818537951,900003,2023-11-24,"120,0","128,34","166,8",10,JCL1,1756447,"5517,0"
6363,17088640,818537951,900004,2023-11-24,"300,0","320,84","417,0",10,JCL1,1756447,"5518,0"
6364,17088640,818537951,900005,2023-11-24,"2240,0","2395,62","3113,6",10,JCL1,1756447,"5519,0"
