Id,Id Centro,Id Grupo Merc.,Id Produto,Lote,Data Vencimento,Data Última EM,Texto Cabeç Doc,Id Cliente,Estoque Livre,Estoque Bloqueado,Estoque Consignado
2488,2165,B1260,156965,3247-23,27/07/2024,24/01/2024,,,"1025,0","0,0","0,0"
2489,2165,B1260,156965,3248-23,27/07/2024,26/02/2024,BLOQUEIO ESTOQUE AVEC,,"-25,0","25,0","0,0"
2490,2165,B1260,156965,3248-23,27/07/2024,26/02/2024,BLOQUEIO ISATRIX QUALIDAD,,"-1025,0","1025,0","0,0"
2491,2165,B1260,156965,3248-23,27/07/2024,26/02/2024,LIB PARA FATURAR AVEC,,"25,0","-25,0","0,0"
2492,2165,B1260,156965,3248-23,27/07/2024,26/02/2024,,,"1025,0","0,0","0,0"
2493,2165,B1260,156965,3249-23,27/07/2024,26/02/2024,BLOQUEIO ISATRIX QUALIDAD,,"-1025,0","1025,0","0,0"
2494,2165,B1260,156965,3249-23,27/07/2024,26/02/2024,,,"1025,0","0,0","0,0"
2495,2165,B1260,156965,3250-23,27/07/2024,26/02/2024,BLOQUEIO ISATRIX QUALIDAD,,"-1050,0","1050,0","0,0"
2496,2165,B1260,156965,3250-23,27/07/2024,26/02/2024,,,"1050,0","0,0","0,0"
2497,2165,B1260,156965,3251-23,27/07/2024,01/03/2024,BLOQUEIO ISATRIX QUALIDAD,,"-825,0","825,0","0,0"
2498,2165,B1260,156965,3251-23,27/07/2024,01/03/2024,,,"825,0","0,0","0,0"
2499,2165,B1260,157389,2277,24/08/2024,14/03/2024,BLOQUEIO ESTOQUE AVEC,,"-10,0","10,0","0,0"
2500,2165,B1260,157389,2277,24/08/2024,14/03/2024,,,"10,0","0,0","0,0"
2501,2165,B1260,157389,2302,01/08/2024,14/03/2024,BLOQUEIO ESTOQUE AVEC,,"-100,0","100,0","0,0"
2502,2165,B1260,157389,2302,01/08/2024,14/03/2024,,,"100,0","0,0","0,0"
2503,2165,B1260,157389,2364,24/08/2024,14/03/2024,BLOQUEIO ESTOQUE AVEC,,"-110,0","110,0","0,0"
2504,2165,B1260,157389,2364,24/08/2024,14/03/2024,,,"110,0","0,0","0,0"
2505,2165,B1260,157389,2397,04/09/2024,14/03/2024,BLOQUEIO ESTOQUE AVEC,,"-190,0","190,0","0,0"
2506,2165,B1260,157389,2397,04/09/2024,14/03/2024,,,"190,0","0,0","0,0"
2507,2165,B1260,157389,2841,24/08/2024,14/03/2024,BLOQUEIO ESTOQUE AVEC,,"-10,0","10,0","0,0"
2508,2165,B1260,157389,2841,24/08/2024,14/03/2024,,,"10,0","0,0","0,0"
2509,2165,B1260,157389,3301,25/10/2025,14/03/2024,,,"7180,0","0,0","0,0"
2510,2165,B1450,153389,1901241065,,15/02/2024,,2291906,"-3000,0","0,0","3000,0"
2511,2165,B1450,153389,1901241065,,15/02/2024,,,"3000,0","0,0","0,0"
2512,2165,B1450,153653,2405501847,20/03/2026,20/03/2024,,1919684,"-574,66","0,0","0,0"
2513,2165,B1450,153653,2405501847,20/03/2026,20/03/2024,,2291906,"-666,65","0,0","666,65"
2514,2165,B1450,153653,2405501847,20/03/2026,20/03/2024,REF. SEA HARMONY,,"49,64","0,0","0,0"
2515,2165,B1450,153653,2405501847,20/03/2026,20/03/2024,,,"1200,0","0,0","0,0"
2516,2165,B1450,156113,2317537084,08/09/2025,08/09/2023,,1001785,"-699,79","0,0","0,0"
2517,2165,B1450,156113,2317537084,08/09/2025,08/09/2023,,1142827,"-849,86","0,0","0,0"
2518,2165,B1450,156113,2317537084,08/09/2025,08/09/2023,,1560690,"-2049,41","0,0","0,0"
2519,2165,B1450,156113,2317537084,08/09/2025,08/09/2023,,2291906,"-31,62","0,0","31,62"
2520,2165,B1450,156113,2317537084,08/09/2025,08/09/2023,REFERENTE STOJA,,"28,38","0,0","0,0"
2521,2165,B1450,156113,2317537084,08/09/2025,08/09/2023,,,"3650,0","0,0","0,0"
2522,2171,01000,156938,2360L6442M,08/12/2023,17/10/2023,,2042556,"-30,0","0,0","0,0"
2523,2171,01000,156938,2360L6442M,08/12/2023,17/10/2023,,,"30,0","0,0","0,0"
2524,2171,01000,156938,2360L6508M,15/12/2023,17/10/2023,,2042556,"-20,0","0,0","0,0"
2525,2171,01000,156938,2360L6508M,15/12/2023,17/10/2023,,,"20,0","0,0","0,0"
2526,2171,01000,156938,2360L6603M,19/12/2023,17/10/2023,,2042556,"-30,0","0,0","0,0"
2527,2171,01000,156938,2360L6603M,19/12/2023,17/10/2023,,,"30,0","0,0","0,0"
2528,2171,01000,156938,2360L6606M,19/12/2023,17/10/2023,,2042556,"-16,0","0,0","0,0"
2529,2171,01000,156938,2360L6606M,19/12/2023,17/10/2023,,,"16,0","0,0","0,0"
2530,2171,01000,156938,5350L2041M,01/11/2025,01/11/2023,,2042556,"-5,0","0,0","0,0"
2531,2171,01000,156938,5350L2041M,01/11/2025,01/11/2023,,,"5,0","0,0","0,0"
2532,2171,01000,156960,0000802515,,06/12/2023,,2307198,"-50,0","0,0","0,0"
2533,2171,01000,156960,0000802515,,06/12/2023,,,"50,0","0,0","0,0"
2534,2171,01000,157342,,,,,1868811,"-2320,0","0,0","2320,0"
2535,2171,01000,157342,,,,,,"2320,0","0,0","0,0"
2536,2171,01000,157372,,,,,1868811,"-640,0","0,0","640,0"
2537,2171,01000,157372,,,,,,"640,0","0,0","0,0"
2538,2171,01000,157373,,,,,1868811,"-740,0","0,0","740,0"
2539,2171,01000,157373,,,,,,"740,0","0,0","0,0"
2540,2171,01000,157446,0000812831,,15/02/2024,,2042364,"-1000,0","0,0","0,0"
2541,2171,01000,157446,0000812831,,15/02/2024,,2258193,"-300,0","0,0","0,0"
2542,2171,01000,157446,0000812831,,15/02/2024,,,"1300,0","0,0","0,0"
2543,2171,01000,157447,0000812832,,15/02/2024,,2042364,"-1100,0","0,0","0,0"
2544,2171,01000,157447,0000812832,,15/02/2024,,,"1100,0","0,0","0,0"
2545,2171,01000,157463,0000812833,,15/02/2024,,1614394,"-240,0","0,0","0,0"
2546,2171,01000,157463,0000812833,,15/02/2024,,2017873,"-740,0","0,0","0,0"
2547,2171,01000,157463,0000812833,,15/02/2024,,2042364,"-1480,0","0,0","0,0"
2548,2171,01000,157463,0000812833,,15/02/2024,,2124781,"-380,0","0,0","0,0"
2549,2171,01000,157463,0000812833,,15/02/2024,,2258193,"-900,0","0,0","0,0"
2550,2171,01000,157463,0000812833,,15/02/2024,,,"3740,0","0,0","0,0"
2551,2171,01000,157463,0000813162,,16/02/2024,,1063105,"-2220,0","0,0","0,0"
2552,2171,01000,157463,0000813162,,16/02/2024,,2266441,"-1560,0","0,0","0,0"
2553,2171,01000,157463,0000813162,,16/02/2024,,,"3780,0","0,0","0,0"
2554,2171,01000,157463,0000816181,,07/03/2024,,1076559,"-300,0","0,0","0,0"
2555,2171,01000,157463,0000816181,,07/03/2024,,1439535,"-240,0","0,0","0,0"
2556,2171,01000,157463,0000816181,,07/03/2024,,1803018,"-840,0","0,0","0,0"
2557,2171,01000,157463,0000816181,,07/03/2024,,,"1380,0","0,0","0,0"
2558,2171,01000,157473,0000812834,,15/02/2024,,1614394,"-180,0","0,0","0,0"
2559,2171,01000,157473,0000812834,,15/02/2024,,2017873,"-580,0","0,0","0,0"
2560,2171,01000,157473,0000812834,,15/02/2024,,2042364,"-1140,0","0,0","0,0"
2561,2171,01000,157473,0000812834,,15/02/2024,,2124781,"-300,0","0,0","0,0"
2562,2171,01000,157473,0000812834,,15/02/2024,,2258193,"-680,0","0,0","0,0"
2563,2171,01000,157473,0000812834,,15/02/2024,,,"2880,0","0,0","0,0"
2564,2171,01000,157473,0000813161,,16/02/2024,,1063105,"-580,0","0,0","0,0"
2565,2171,01000,157473,0000813161,,16/02/2024,,1076559,"-300,0","0,0","0,0"
2566,2171,01000,157473,0000813161,,16/02/2024,,1439535,"-240,0","0,0","0,0"
2567,2171,01000,157473,0000813161,,16/02/2024,,1803018,"-800,0","0,0","0,0"
2568,2171,01000,157473,0000813161,,16/02/2024,,2266441,"-520,0","0,0","0,0"
2569,2171,01000,157473,0000813161,,16/02/2024,,,"2440,0","0,0","0,0"
2570,2171,01000,157473,0000816819,,11/03/2024,,1868811,"-1180,0","0,0","1180,0"
2571,2171,01000,157473,0000816819,,11/03/2024,,,"1180,0","0,0","0,0"
2572,2171,B1260,155926,0003-22,30/03/2027,26/09/2023,,2306200,"-5,0","0,0","0,0"
2573,2171,B1260,155926,0003-22,30/03/2027,26/09/2023,,,"5,0","0,0","0,0"
2574,2171,B1260,155927,622121-0,11/12/2025,19/10/2023,,1431242,"-7100,0","0,0","0,0"
2575,2171,B1260,155927,622121-0,11/12/2025,19/10/2023,,,"7100,0","0,0","0,0"
2576,2171,B1260,155927,623575-0,30/11/2025,27/11/2023,,1431242,"-1600,0","0,0","0,0"
2577,2171,B1260,155927,623575-0,30/11/2025,27/11/2023,,,"1600,0","0,0","0,0"
2578,2171,B1260,155978,0000775709,01/04/2024,27/06/2023,AJ. LOTE AUT. X F SICO,,"-4540,0","0,0","0,0"
2579,2171,B1260,155978,0000775709,01/04/2024,27/06/2023,,,"4540,0","0,0","0,0"
2580,2171,B1260,155978,0000775720,17/11/2025,27/06/2023,AJ. LOTE AUT. X F SICO,,"-4800,0","0,0","0,0"
2581,2171,B1260,155978,0000775720,17/11/2025,27/06/2023,,,"4800,0","0,0","0,0"
2582,2171,B1260,155978,0000775827,01/12/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-5000,0","0,0","0,0"
2583,2171,B1260,155978,0000775827,01/12/2025,28/06/2023,,,"5000,0","0,0","0,0"
2584,2171,B1260,155978,0000775829,17/11/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-200,0","0,0","0,0"
2585,2171,B1260,155978,0000775829,17/11/2025,28/06/2023,,,"200,0","0,0","0,0"
2586,2171,B1260,155978,0000775830,09/09/2025,28/06/2023,AJ. LOTE AUT. X F SICO,,"-100,0","0,0","0,0"
2587,2171,B1260,155978,0000775830,09/09/2025,28/06/2023,,,"100,0","0,0","0,0"
2588,2171,B1260,155978,0000776856,31/03/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-4600,0","0,0","0,0"
2589,2171,B1260,155978,0000776856,31/03/2026,05/07/2023,,,"4600,0","0,0","0,0"
2590,2171,B1260,155978,0000776857,01/04/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-460,0","0,0","0,0"
2591,2171,B1260,155978,0000776857,01/04/2026,05/07/2023,,,"460,0","0,0","0,0"
2592,2171,B1260,155978,0000777278,01/04/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-4540,0","0,0","0,0"
2593,2171,B1260,155978,0000777278,01/04/2026,05/07/2023,,,"4540,0","0,0","0,0"
2594,2171,B1260,155978,0000777655,14/12/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-160,0","0,0","0,0"
2595,2171,B1260,155978,0000777655,14/12/2025,05/07/2023,,,"160,0","0,0","0,0"
2596,2171,B1260,155978,0000777656,14/12/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-140,0","0,0","0,0"
2597,2171,B1260,155978,0000777656,14/12/2025,05/07/2023,,,"140,0","0,0","0,0"
2598,2171,B1260,155978,0000777657,30/11/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-100,0","0,0","0,0"
2599,2171,B1260,155978,0000777657,30/11/2025,05/07/2023,,,"100,0","0,0","0,0"
2600,2171,B1260,155978,0000777658,17/11/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-1860,0","0,0","0,0"
2601,2171,B1260,155978,0000777658,17/11/2025,05/07/2023,,,"1860,0","0,0","0,0"
2602,2171,B1260,155978,0000777659,24/11/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-540,0","0,0","0,0"
2603,2171,B1260,155978,0000777659,24/11/2025,05/07/2023,,,"540,0","0,0","0,0"
2604,2171,B1260,155978,0000777660,17/11/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-80,0","0,0","0,0"
2605,2171,B1260,155978,0000777660,17/11/2025,05/07/2023,,,"80,0","0,0","0,0"
2606,2171,B1260,155978,0000777661,14/12/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-20,0","0,0","0,0"
2607,2171,B1260,155978,0000777661,14/12/2025,05/07/2023,,,"20,0","0,0","0,0"
2608,2171,B1260,155978,0000777662,31/01/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-460,0","0,0","0,0"
2609,2171,B1260,155978,0000777662,31/01/2025,05/07/2023,,,"460,0","0,0","0,0"
2610,2171,B1260,155978,0000777663,17/11/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-1300,0","0,0","0,0"
2611,2171,B1260,155978,0000777663,17/11/2025,05/07/2023,,,"1300,0","0,0","0,0"
2612,2171,B1260,155978,0000777664,14/07/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-60,0","0,0","0,0"
2613,2171,B1260,155978,0000777664,14/07/2025,05/07/2023,,,"60,0","0,0","0,0"
2614,2171,B1260,155978,0000777665,14/07/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-60,0","0,0","0,0"
2615,2171,B1260,155978,0000777665,14/07/2025,05/07/2023,,,"60,0","0,0","0,0"
2616,2171,B1260,155978,0000777666,14/02/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-400,0","0,0","0,0"
2617,2171,B1260,155978,0000777666,14/02/2026,05/07/2023,,,"400,0","0,0","0,0"
2618,2171,B1260,155978,0000777667,31/03/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-200,0","0,0","0,0"
2619,2171,B1260,155978,0000777667,31/03/2026,05/07/2023,,,"200,0","0,0","0,0"
2620,2171,B1260,155978,0000777668,31/03/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-600,0","0,0","0,0"
2621,2171,B1260,155978,0000777668,31/03/2026,05/07/2023,,,"600,0","0,0","0,0"
2622,2171,B1260,155978,0000777669,31/03/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-200,0","0,0","0,0"
2623,2171,B1260,155978,0000777669,31/03/2026,05/07/2023,,,"200,0","0,0","0,0"
2624,2171,B1260,155978,0000777670,31/03/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-5000,0","0,0","0,0"
2625,2171,B1260,155978,0000777670,31/03/2026,05/07/2023,,,"5000,0","0,0","0,0"
2626,2171,B1260,155978,0000777671,01/04/2026,05/07/2023,AJ. LOTE AUT. X F SICO,,"-5000,0","0,0","0,0"
2627,2171,B1260,155978,0000777671,01/04/2026,05/07/2023,,,"5000,0","0,0","0,0"
2628,2171,B1260,155978,0000777672,24/06/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-260,0","0,0","0,0"
2629,2171,B1260,155978,0000777672,24/06/2025,05/07/2023,,,"260,0","0,0","0,0"
2630,2171,B1260,155978,0000777674,24/06/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-140,0","0,0","0,0"
2631,2171,B1260,155978,0000777674,24/06/2025,05/07/2023,,,"140,0","0,0","0,0"
2632,2171,B1260,155978,0000777675,09/09/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-500,0","0,0","0,0"
2633,2171,B1260,155978,0000777675,09/09/2025,05/07/2023,,,"500,0","0,0","0,0"
2634,2171,B1260,155978,0000777676,31/08/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-1980,0","0,0","0,0"
2635,2171,B1260,155978,0000777676,31/08/2025,05/07/2023,,,"1980,0","0,0","0,0"
2636,2171,B1260,155978,0000777677,09/09/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-400,0","0,0","0,0"
2637,2171,B1260,155978,0000777677,09/09/2025,05/07/2023,,,"400,0","0,0","0,0"
2638,2171,B1260,155978,0000777678,14/09/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-200,0","0,0","0,0"
2639,2171,B1260,155978,0000777678,14/09/2025,05/07/2023,,,"200,0","0,0","0,0"
2640,2171,B1260,155978,0000777679,07/08/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-200,0","0,0","0,0"
2641,2171,B1260,155978,0000777679,07/08/2025,05/07/2023,,,"200,0","0,0","0,0"
2642,2171,B1260,155978,0000777680,24/08/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-160,0","0,0","0,0"
2643,2171,B1260,155978,0000777680,24/08/2025,05/07/2023,,,"160,0","0,0","0,0"
2644,2171,B1260,155978,0000777681,14/07/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-180,0","0,0","0,0"
2645,2171,B1260,155978,0000777681,14/07/2025,05/07/2023,,,"180,0","0,0","0,0"
2646,2171,B1260,155978,0000777682,14/09/2025,05/07/2023,AJ. LOTE AUT. X F SICO,,"-600,0","0,0","0,0"
2647,2171,B1260,155978,0000777682,14/09/2025,05/07/2023,,,"600,0","0,0","0,0"
2648,2171,B1260,155978,0001-23,14/09/2025,19/07/2023,,1888953,"-140,0","0,0","0,0"
2649,2171,B1260,155978,0001-23,14/09/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"160,0","0,0","0,0"
2650,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1000444,"-200,0","0,0","0,0"
2651,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1000794,"-20,0","0,0","0,0"
2652,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1055970,"-60,0","0,0","0,0"
2653,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1062549,"-20,0","0,0","0,0"
2654,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1063123,"-200,0","0,0","0,0"
2655,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1087058,"-100,0","0,0","0,0"
2656,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1104884,"-500,0","0,0","0,0"
2657,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1105622,"-60,0","0,0","0,0"
2658,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1107798,"-80,0","0,0","0,0"
2659,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1122863,"-20,0","0,0","0,0"
2660,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1136374,"-20,0","0,0","0,0"
2661,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1193517,"-60,0","0,0","0,0"
2662,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1196973,"-60,0","0,0","0,0"
2663,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1555185,"-40,0","0,0","0,0"
2664,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1564961,"-60,0","0,0","0,0"
2665,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1568706,"-40,0","0,0","0,0"
2666,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1779929,"-900,0","0,0","0,0"
2667,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,1917187,"-20,0","0,0","0,0"
2668,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,2010964,"-20,0","0,0","0,0"
2669,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,2063968,"-40,0","0,0","0,0"
2670,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,2075712,"-20,0","0,0","0,0"
2671,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,2140551,"-20,0","0,0","0,0"
2672,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,2265123,"-40,0","0,0","0,0"
2673,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,2329304,"-1000,0","0,0","0,0"
2674,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,2334364,"-100,0","0,0","0,0"
2675,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,,2335199,"-20,0","0,0","0,0"
2676,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,AJ. LOTE AUT. X F SICO,,"4540,0","0,0","0,0"
2677,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,BLOQUEIO ESTOQUE AVEC,,"-920,0","920,0","0,0"
2678,2171,B1260,155978,0003-22,30/04/2024,19/07/2023,LIB PARA FATURAR AVEC,,"100,0","-100,0","0,0"
2679,2171,B1260,155978,0003-23,14/12/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"140,0","0,0","0,0"
2680,2171,B1260,155978,0004-23,30/11/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"100,0","0,0","0,0"
2681,2171,B1260,155978,0019-23,17/11/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"5000,0","0,0","0,0"
2682,2171,B1260,155978,0021-23,17/11/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"1860,0","0,0","0,0"
2683,2171,B1260,155978,0022-23,24/11/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"540,0","0,0","0,0"
2684,2171,B1260,155978,0028-23,17/11/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"80,0","0,0","0,0"
2685,2171,B1260,155978,0030-23,14/12/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"20,0","0,0","0,0"
2686,2171,B1260,155978,0031-23,01/12/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"5000,0","0,0","0,0"
2687,2171,B1260,155978,0038-22,31/01/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"460,0","0,0","0,0"
2688,2171,B1260,155978,0040-23,17/11/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"1300,0","0,0","0,0"
2689,2171,B1260,155978,0051-22,14/07/2025,19/07/2023,,1421692,"-60,0","0,0","0,0"
2690,2171,B1260,155978,0051-22,14/07/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"60,0","0,0","0,0"
2691,2171,B1260,155978,0065-22,29/09/2025,19/07/2023,,1421692,"-60,0","0,0","0,0"
2692,2171,B1260,155978,0065-22,29/09/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"60,0","0,0","0,0"
2693,2171,B1260,155978,0065-23,14/02/2026,19/07/2023,AJ. LOTE AUT. X F SICO,,"400,0","0,0","0,0"
2694,2171,B1260,155978,0066-23,31/03/2026,26/07/2023,AJ. LOTE AUT. X F SICO,,"200,0","0,0","0,0"
2695,2171,B1260,155978,0066-23,31/03/2026,26/07/2023,CX AMASSADA/RASGADA JOYCE,,"-20,0","20,0","0,0"
2696,2171,B1260,155978,0066-23,31/03/2026,26/07/2023,,,"840,0","0,0","0,0"
2697,2171,B1260,155978,0070-23,31/03/2026,19/07/2023,AJ. LOTE AUT. X F SICO,,"600,0","0,0","0,0"
2698,2171,B1260,155978,0071-23,31/03/2026,19/07/2023,AJ. LOTE AUT. X F SICO,,"4800,0","0,0","0,0"
2699,2171,B1260,155978,0072-23,31/03/2026,19/07/2023,AJ. LOTE AUT. X F SICO,,"5000,0","0,0","0,0"
2700,2171,B1260,155978,0073-23,01/04/2026,19/07/2023,AJ. LOTE AUT. X F SICO,,"5000,0","0,0","0,0"
2701,2171,B1260,155978,0074-23,01/04/2026,19/07/2023,AJ. LOTE AUT. X F SICO,,"5000,0","0,0","0,0"
2702,2171,B1260,155978,0078-22,24/06/2025,19/07/2023,,1421692,"-220,0","0,0","0,0"
2703,2171,B1260,155978,0078-22,24/06/2025,19/07/2023,,1884907,"-20,0","0,0","0,0"
2704,2171,B1260,155978,0078-22,24/06/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"260,0","0,0","0,0"
2705,2171,B1260,155978,0079-22,20/07/2025,19/07/2023,,1421692,"-140,0","0,0","0,0"
2706,2171,B1260,155978,0079-22,20/07/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"140,0","0,0","0,0"
2707,2171,B1260,155978,0096-22,24/06/2025,26/07/2023,CX AMASSADA/RASGADA JOYCE,,"-60,0","60,0","0,0"
2708,2171,B1260,155978,0096-22,24/06/2025,26/07/2023,,,"2740,0","0,0","0,0"
2709,2171,B1260,155978,0098-22,09/09/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"600,0","0,0","0,0"
2710,2171,B1260,155978,0102-22,31/08/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"1980,0","0,0","0,0"
2711,2171,B1260,155978,0103-22,09/09/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"400,0","0,0","0,0"
2712,2171,B1260,155978,0104-22,14/09/2025,19/07/2023,,1421692,"-200,0","0,0","0,0"
2713,2171,B1260,155978,0104-22,14/09/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"200,0","0,0","0,0"
2714,2171,B1260,155978,0106-22,07/08/2025,19/07/2023,,1421692,"-200,0","0,0","0,0"
2715,2171,B1260,155978,0106-22,07/08/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"200,0","0,0","0,0"
2716,2171,B1260,155978,0109-22,24/08/2025,19/07/2023,,1421692,"-160,0","0,0","0,0"
2717,2171,B1260,155978,0109-22,24/08/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"160,0","0,0","0,0"
2718,2171,B1260,155978,0111-22,14/07/2025,19/07/2023,,1421692,"-180,0","0,0","0,0"
2719,2171,B1260,155978,0111-22,14/07/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"180,0","0,0","0,0"
2720,2171,B1260,155978,0115-22,14/09/2025,19/07/2023,AJ. LOTE AUT. X F SICO,,"600,0","0,0","0,0"
2721,2171,B1260,155978,0116-22,30/08/2025,26/07/2023,CX AMASSADA/RASGADA JOYCE,,"-20,0","20,0","0,0"
2722,2171,B1260,155978,0116-22,30/08/2025,26/07/2023,,,"1000,0","0,0","0,0"
2723,2171,B1260,155983,0000775765,09/05/2024,27/06/2023,AJ. LOTE AUT. X F SICO,,"-84,0","0,0","0,0"
2724,2171,B1260,155983,0000775765,09/05/2024,27/06/2023,,,"84,0","0,0","0,0"
2725,2171,B1260,155983,00024-22,09/05/2024,18/07/2023,AJ. LOTE AUT. X F SICO,,"84,0","0,0","0,0"
2726,2171,B1260,155983,00024-22,09/05/2024,18/07/2023,AJUSTE DE LOTE,,"0,0","-12,0","0,0"
2727,2171,B1260,155983,00024-22,09/05/2024,18/07/2023,BLOQUEIO ESTOQUE AVEC,,"-84,0","84,0","0,0"
2728,2171,B1260,155983,00025-22,09/05/2024,17/04/2024,AJUSTE DE LOTE,,"12,0","0,0","0,0"
2729,2171,B1260,155983,00025-22,09/05/2024,17/04/2024,BLOQUEIO ESTOQUE AVEC,,"-12,0","12,0","0,0"
2730,2171,B1260,155984,00002-24,13/12/2025,28/03/2024,,,"2100,0","0,0","0,0"
2731,2171,B1260,155984,00003-24,09/11/2025,25/03/2024,,,"1900,0","0,0","0,0"
2732,2171,B1260,155984,00004-24,22/10/2025,25/03/2024,,,"4000,0","0,0","0,0"
2733,2171,B1260,155984,0000775760,31/03/2024,27/06/2023,AJ. LOTE AUT. X F SICO,,"-2400,0","0,0","0,0"
2734,2171,B1260,155984,0000775760,31/03/2024,27/06/2023,,,"2400,0","0,0","0,0"
2735,2171,B1260,155984,0000775761,09/07/2024,27/06/2023,AJ. LOTE AUT. X F SICO,,"-2840,0","0,0","0,0"
2736,2171,B1260,155984,0000775761,09/07/2024,27/06/2023,,,"2840,0","0,0","0,0"
2737,2171,B1260,155984,0000775762,09/07/2024,27/06/2023,AJ. LOTE AUT. X F SICO,,"-3540,0","0,0","0,0"
2738,2171,B1260,155984,0000775762,09/07/2024,27/06/2023,,,"3540,0","0,0","0,0"
2739,2171,B1260,155984,0000775763,09/07/2024,27/06/2023,AJ. LOTE AUT. X F SICO,,"-1000,0","0,0","0,0"
2740,2171,B1260,155984,0000775763,09/07/2024,27/06/2023,,,"1000,0","0,0","0,0"
